Date,ProShares Name,Ticker,NAV,Prior NAV,NAV Change (%),NAV Change ($),Shares Outstanding (000),Assets Under Management
05/25/2017,ProShares Short VIX Short-Term Futures ETF,SVXY,303.304,304.5628,-0.41331,-1.2588,2625,796173000
05/24/2017,ProShares Short VIX Short-Term Futures ETF,SVXY,304.5626,296.3094,2.78533,8.2532,2975,906073735
05/23/2017,ProShares Short VIX Short-Term Futures ETF,SVXY,296.3096,298.9452,-0.88163,-2.6356,2975,881521060
05/22/2017,ProShares Short VIX Short-Term Futures ETF,SVXY,298.9452,288.308,3.68953,10.6372,2975,889361970
05/19/2017,ProShares Short VIX Short-Term Futures ETF,SVXY,288.3082,260.7062,10.58740,27.602,2975,857716895
05/18/2017,ProShares Short VIX Short-Term Futures ETF,SVXY,260.7062,261.5466,-0.32132,-0.8404,2975,775600945
05/17/2017,ProShares Short VIX Short-Term Futures ETF,SVXY,261.5464,318.1928,-17.80254,-56.6464,2375,621172700
05/16/2017,ProShares Short VIX Short-Term Futures ETF,SVXY,318.1926,316.0562,0.67596,2.1364,1750,556837050
05/15/2017,ProShares Short VIX Short-Term Futures ETF,SVXY,316.0564,309.4224,2.14399,6.634,1750,553098700
05/12/2017,ProShares Short VIX Short-Term Futures ETF,SVXY,309.4226,304.5338,1.60534,4.8888,1850,572431810
05/11/2017,ProShares Short VIX Short-Term Futures ETF,SVXY,304.534,307.0424,-0.81696,-2.5084,1850,563387900
05/10/2017,ProShares Short VIX Short-Term Futures ETF,SVXY,307.0422,307.6814,-0.20775,-0.6392,1850,568028070
05/09/2017,ProShares Short VIX Short-Term Futures ETF,SVXY,307.6812,307.6956,-0.00468,-0.0144,1825,561518190
05/08/2017,ProShares Short VIX Short-Term Futures ETF,SVXY,307.6956,301.562,2.03394,6.1336,1925,592314030
05/05/2017,ProShares Short VIX Short-Term Futures ETF,SVXY,301.5622,302.0838,-0.17267,-0.5216,1925,580507235
05/04/2017,ProShares Short VIX Short-Term Futures ETF,SVXY,302.0836,294.5316,2.56407,7.552,1925,581510930
05/03/2017,ProShares Short VIX Short-Term Futures ETF,SVXY,294.5318,299.4102,-1.62934,-4.8784,1825,537520535
05/02/2017,ProShares Short VIX Short-Term Futures ETF,SVXY,299.41,301.6372,-0.73837,-2.2272,1700,508997000
05/01/2017,ProShares Short VIX Short-Term Futures ETF,SVXY,301.6372,290.7832,3.73268,10.854,1700,512783240
04/28/2017,ProShares Short VIX Short-Term Futures ETF,SVXY,290.7834,289.3078,0.51005,1.4756,1775,516140535
04/27/2017,ProShares Short VIX Short-Term Futures ETF,SVXY,289.3078,288.9738,0.11558,0.334,1825,527986735
04/26/2017,ProShares Short VIX Short-Term Futures ETF,SVXY,288.9738,287.5866,0.48236,1.3872,1975,570723255
04/25/2017,ProShares Short VIX Short-Term Futures ETF,SVXY,287.5866,283.1758,1.55762,4.4108,2100,603931860
04/24/2017,ProShares Short VIX Short-Term Futures ETF,SVXY,283.176,255.6896,10.74991,27.4864,2550,722098800
04/21/2017,ProShares Short VIX Short-Term Futures ETF,SVXY,255.6898,255.5178,0.06731,0.172,2625,671185725
04/20/2017,ProShares Short VIX Short-Term Futures ETF,SVXY,255.5178,251.2718,1.68980,4.246,2625,670734225
04/19/2017,ProShares Short VIX Short-Term Futures ETF,SVXY,251.272,255.7532,-1.75216,-4.4812,2625,659589000
04/18/2017,ProShares Short VIX Short-Term Futures ETF,SVXY,255.7532,255.4428,0.12151,0.3104,2625,671352150
04/17/2017,ProShares Short VIX Short-Term Futures ETF,SVXY,255.443,240.7282,6.11262,14.7148,2475,632221425
04/13/2017,ProShares Short VIX Short-Term Futures ETF,SVXY,240.7282,244.9566,-1.72618,-4.2284,2475,595802295
04/12/2017,ProShares Short VIX Short-Term Futures ETF,SVXY,244.9566,251.3846,-2.55704,-6.428,2400,587895840
04/11/2017,ProShares Short VIX Short-Term Futures ETF,SVXY,251.3844,258.4916,-2.74949,-7.1072,2225,559330290
04/10/2017,ProShares Short VIX Short-Term Futures ETF,SVXY,258.4914,270.6322,-4.48609,-12.1408,1975,510520515
04/07/2017,ProShares Short VIX Short-Term Futures ETF,SVXY,270.632,278.6232,-2.86810,-7.9912,1975,534498200
04/06/2017,ProShares Short VIX Short-Term Futures ETF,SVXY,278.6232,272.1928,2.36244,6.4304,1800,501521760
04/05/2017,ProShares Short VIX Short-Term Futures ETF,SVXY,272.193,284.4158,-4.29751,-12.2228,1800,489947400
04/04/2017,ProShares Short VIX Short-Term Futures ETF,SVXY,284.4156,279.7428,1.67039,4.6728,1800,511948080
04/03/2017,ProShares Short VIX Short-Term Futures ETF,SVXY,279.743,282.1974,-0.86975,-2.4544,1750,489550250
03/31/2017,ProShares Short VIX Short-Term Futures ETF,SVXY,282.1974,290.1742,-2.74897,-7.9768,1725,486790515
03/30/2017,ProShares Short VIX Short-Term Futures ETF,SVXY,290.1742,287.6434,0.87984,2.5308,1725,500550495
03/29/2017,ProShares Short VIX Short-Term Futures ETF,SVXY,287.6436,287.5116,0.04591,0.132,1725,496185210
03/28/2017,ProShares Short VIX Short-Term Futures ETF,SVXY,287.5116,274.98,4.55728,12.5316,1725,495957510
03/27/2017,ProShares Short VIX Short-Term Futures ETF,SVXY,274.98,268.3732,2.46180,6.6068,1725,474340500
03/24/2017,ProShares Short VIX Short-Term Futures ETF,SVXY,268.3732,261.9356,2.45770,6.4376,1675,449525110
03/23/2017,ProShares Short VIX Short-Term Futures ETF,SVXY,261.9356,268.5256,-2.45414,-6.59,1525,399451790
03/22/2017,ProShares Short VIX Short-Term Futures ETF,SVXY,268.5256,271.4844,-1.08986,-2.9588,1375,369222700
03/21/2017,ProShares Short VIX Short-Term Futures ETF,SVXY,271.4844,284.4804,-4.56833,-12.996,1250,339355500
03/20/2017,ProShares Short VIX Short-Term Futures ETF,SVXY,284.4804,282.2608,0.78636,2.2196,1175,334264470
03/17/2017,ProShares Short VIX Short-Term Futures ETF,SVXY,282.2608,281.8816,0.13452,0.3792,1175,331656440
03/16/2017,ProShares Short VIX Short-Term Futures ETF,SVXY,281.8818,273.133,3.20313,8.7488,1125,317117025
03/15/2017,ProShares Short VIX Short-Term Futures ETF,SVXY,273.1332,266.3736,2.53764,6.7596,1100,300446520
03/14/2017,ProShares Short VIX Short-Term Futures ETF,SVXY,266.3738,271.9478,-2.04966,-5.574,1075,286351835
03/13/2017,ProShares Short VIX Short-Term Futures ETF,SVXY,271.9476,265.266,2.51883,6.6816,1200,326337120
03/10/2017,ProShares Short VIX Short-Term Futures ETF,SVXY,265.2662,260.8998,1.67359,4.3664,1200,318319440
03/09/2017,ProShares Short VIX Short-Term Futures ETF,SVXY,260.8998,261.6234,-0.27658,-0.7236,1200,313079760
03/08/2017,ProShares Short VIX Short-Term Futures ETF,SVXY,261.6234,261.4626,0.06150,0.1608,1200,313948080
03/07/2017,ProShares Short VIX Short-Term Futures ETF,SVXY,261.4626,261.5554,-0.03548,-0.0928,1200,313755120
03/06/2017,ProShares Short VIX Short-Term Futures ETF,SVXY,261.5554,258.7366,1.08945,2.8188,1425,372716445
03/03/2017,ProShares Short VIX Short-Term Futures ETF,SVXY,258.7366,250.743,3.18797,7.9936,1425,368699655
03/02/2017,ProShares Short VIX Short-Term Futures ETF,SVXY,250.7432,250.3816,0.14442,0.3616,1425,357309060
03/01/2017,ProShares Short VIX Short-Term Futures ETF,SVXY,250.3816,246.0476,1.76145,4.334,1375,344274700
02/28/2017,ProShares Short VIX Short-Term Futures ETF,SVXY,246.0476,250.2592,-1.68290,-4.2116,1375,338315450
02/27/2017,ProShares Short VIX Short-Term Futures ETF,SVXY,250.2592,248.986,0.51135,1.2732,1375,344106400
02/24/2017,ProShares Short VIX Short-Term Futures ETF,SVXY,248.9862,246.4486,1.02967,2.5376,1375,342356025
02/23/2017,ProShares Short VIX Short-Term Futures ETF,SVXY,246.4486,253.2642,-2.69110,-6.8156,1075,264932245
02/22/2017,ProShares Short VIX Short-Term Futures ETF,SVXY,253.264,254.38,-0.43871,-1.116,950,240600800
02/21/2017,ProShares Short VIX Short-Term Futures ETF,SVXY,254.3798,255.8062,-0.55761,-1.4264,950,241660810
02/17/2017,ProShares Short VIX Short-Term Futures ETF,SVXY,255.806,258.842,-1.17292,-3.036,950,243015700
02/16/2017,ProShares Short VIX Short-Term Futures ETF,SVXY,258.8418,261.0034,-0.82819,-2.1616,1350,349436430
02/15/2017,ProShares Short VIX Short-Term Futures ETF,SVXY,261.0032,273.8004,-4.67392,-12.7972,1375,358879400
02/14/2017,ProShares Short VIX Short-Term Futures ETF,SVXY,273.8004,258.9156,5.74890,14.8848,1725,472305690
02/13/2017,ProShares Short VIX Short-Term Futures ETF,SVXY,258.9156,253.1936,2.25993,5.722,1625,420737850
02/10/2017,ProShares Short VIX Short-Term Futures ETF,SVXY,253.1938,247.6766,2.22758,5.5172,1450,367131010
02/09/2017,ProShares Short VIX Short-Term Futures ETF,SVXY,247.6766,241.5214,2.54851,6.1552,1400,346747240
02/08/2017,ProShares Short VIX Short-Term Futures ETF,SVXY,241.5214,241.529,-0.00315,-0.0076,1450,350206030
02/07/2017,ProShares Short VIX Short-Term Futures ETF,SVXY,241.529,242.0754,-0.22571,-0.5464,1500,362293500
02/06/2017,ProShares Short VIX Short-Term Futures ETF,SVXY,242.0752,242.6772,-0.24807,-0.602,1400,338905280
02/03/2017,ProShares Short VIX Short-Term Futures ETF,SVXY,242.6772,236.958,2.41359,5.7192,1425,345815010
02/02/2017,ProShares Short VIX Short-Term Futures ETF,SVXY,236.9582,240.9742,-1.66657,-4.016,1450,343589390
02/01/2017,ProShares Short VIX Short-Term Futures ETF,SVXY,240.974,235.7948,2.19649,5.1792,1450,349412300
01/31/2017,ProShares Short VIX Short-Term Futures ETF,SVXY,235.7948,236.288,-0.20873,-0.4932,1450,341902460
01/30/2017,ProShares Short VIX Short-Term Futures ETF,SVXY,236.2878,241.6274,-2.20985,-5.3396,1450,342617310
01/27/2017,ProShares Short VIX Short-Term Futures ETF,SVXY,241.6272,239.8376,0.74617,1.7896,1100,265789920
01/26/2017,ProShares Short VIX Short-Term Futures ETF,SVXY,239.8376,238.9352,0.37768,0.9024,1100,263821360
01/25/2017,ProShares Short VIX Short-Term Futures ETF,SVXY,238.9354,234.1186,2.05742,4.8168,850,203095090
01/24/2017,ProShares Short VIX Short-Term Futures ETF,SVXY,234.1188,225.0488,4.03024,9.07,800,187295040
01/23/2017,ProShares Short VIX Short-Term Futures ETF,SVXY,225.049,221.1198,1.77696,3.9292,800,180039200
01/20/2017,ProShares Short VIX Short-Term Futures ETF,SVXY,221.1198,215.2214,2.74062,5.8984,900,199007820
01/19/2017,ProShares Short VIX Short-Term Futures ETF,SVXY,215.2216,216.1088,-0.41053,-0.8872,1000,215221600
01/18/2017,ProShares Short VIX Short-Term Futures ETF,SVXY,216.1086,216.143,-0.01592,-0.0344,1050,226914030
01/17/2017,ProShares Short VIX Short-Term Futures ETF,SVXY,216.1428,215.488,0.30387,0.6548,1700,367442760
01/13/2017,ProShares Short VIX Short-Term Futures ETF,SVXY,215.4882,213.6498,0.86047,1.8384,1625,350168325
01/12/2017,ProShares Short VIX Short-Term Futures ETF,SVXY,213.65,214.7968,-0.53390,-1.1468,1375,293768750
01/11/2017,ProShares Short VIX Short-Term Futures ETF,SVXY,214.7968,210.7172,1.93605,4.0796,1175,252386240
01/10/2017,ProShares Short VIX Short-Term Futures ETF,SVXY,210.7174,209.9778,0.35223,0.7396,1125,237057075
01/09/2017,ProShares Short VIX Short-Term Futures ETF,SVXY,209.9778,208.8102,0.55917,1.1676,1125,236225025
01/06/2017,ProShares Short VIX Short-Term Futures ETF,SVXY,208.8102,206.615,1.06246,2.1952,1125,234911475
01/05/2017,ProShares Short VIX Short-Term Futures ETF,SVXY,206.615,204.4482,1.05983,2.1668,1125,232441875
01/04/2017,ProShares Short VIX Short-Term Futures ETF,SVXY,204.4482,196.397,4.09945,8.0512,1250,255560250
01/03/2017,ProShares Short VIX Short-Term Futures ETF,SVXY,196.397,182.4638,7.63614,13.9332,1250,245496250
12/30/2016,ProShares Short VIX Short-Term Futures ETF,SVXY,182.4638,185.6686,-1.72609,-3.2048,1250,228079750
12/29/2016,ProShares Short VIX Short-Term Futures ETF,SVXY,185.6686,187.9846,-1.23202,-2.316,1250,232085750
12/28/2016,ProShares Short VIX Short-Term Futures ETF,SVXY,187.9846,196.1218,-4.14905,-8.1372,1250,234980750
12/27/2016,ProShares Short VIX Short-Term Futures ETF,SVXY,196.1218,192.407,1.93070,3.7148,1250,245152250
12/23/2016,ProShares Short VIX Short-Term Futures ETF,SVXY,192.407,192.5098,-0.05340,-0.1028,1250,240508750
12/22/2016,ProShares Short VIX Short-Term Futures ETF,SVXY,192.5096,196.2068,-1.88434,-3.6972,1450,279138920
12/21/2016,ProShares Short VIX Short-Term Futures ETF,SVXY,196.2068,193.5344,1.38084,2.6724,1450,284499860
12/20/2016,ProShares Short VIX Short-Term Futures ETF,SVXY,193.5346,190.1082,1.80234,3.4264,2450,474159770
12/19/2016,ProShares Short VIX Short-Term Futures ETF,SVXY,190.1082,183.8082,3.42749,6.3,2200,418238040
12/16/2016,ProShares Short VIX Short-Term Futures ETF,SVXY,183.8084,182.3084,0.82278,1.5,1950,358426380
12/15/2016,ProShares Short VIX Short-Term Futures ETF,SVXY,182.3084,179.0352,1.82824,3.2732,1925,350943670
12/14/2016,ProShares Short VIX Short-Term Futures ETF,SVXY,179.0352,178.008,0.57705,1.0272,1725,308835720
12/13/2016,ProShares Short VIX Short-Term Futures ETF,SVXY,178.008,176.6924,0.74457,1.3156,1675,298163400
12/12/2016,ProShares Short VIX Short-Term Futures ETF,SVXY,176.6926,181.235,-2.50636,-4.5424,1675,295960105
12/09/2016,ProShares Short VIX Short-Term Futures ETF,SVXY,181.2348,177.2548,2.24536,3.98,1625,294506550
12/08/2016,ProShares Short VIX Short-Term Futures ETF,SVXY,177.255,178.1054,-0.47747,-0.8504,1475,261451125
12/07/2016,ProShares Short VIX Short-Term Futures ETF,SVXY,178.1054,179.8806,-0.98688,-1.7752,1475,262705465
12/06/2016,ProShares Short VIX Short-Term Futures ETF,SVXY,179.8804,175.754,2.34783,4.1264,1450,260826580
12/05/2016,ProShares Short VIX Short-Term Futures ETF,SVXY,175.7542,162.273,8.30773,13.4812,1450,254843590
12/02/2016,ProShares Short VIX Short-Term Futures ETF,SVXY,162.2732,163.0324,-0.46567,-0.7592,1600,259637120
12/01/2016,ProShares Short VIX Short-Term Futures ETF,SVXY,163.0322,168.0874,-3.00748,-5.0552,1600,260851520
11/30/2016,ProShares Short VIX Short-Term Futures ETF,SVXY,168.0874,170.0786,-1.17075,-1.9912,1300,218513620
11/29/2016,ProShares Short VIX Short-Term Futures ETF,SVXY,170.0786,168.8294,0.73992,1.2492,1300,221102180
11/28/2016,ProShares Short VIX Short-Term Futures ETF,SVXY,168.8296,169.9924,-0.68403,-1.1628,1375,232140700
11/25/2016,ProShares Short VIX Short-Term Futures ETF,SVXY,169.9924,168.588,0.83304,1.4044,1750,297486700
11/23/2016,ProShares Short VIX Short-Term Futures ETF,SVXY,168.588,168.8296,-0.14310,-0.2416,1750,295029000
11/22/2016,ProShares Short VIX Short-Term Futures ETF,SVXY,168.8296,168.3784,0.26797,0.4512,1750,295451800
11/21/2016,ProShares Short VIX Short-Term Futures ETF,SVXY,168.3786,163.1518,3.20364,5.2268,1825,307290945
11/18/2016,ProShares Short VIX Short-Term Futures ETF,SVXY,163.1518,162.6858,0.28644,0.466,2375,387485525
11/17/2016,ProShares Short VIX Short-Term Futures ETF,SVXY,162.686,157.2948,3.42745,5.3912,2375,386379250
11/16/2016,ProShares Short VIX Short-Term Futures ETF,SVXY,157.295,160.471,-1.97917,-3.176,2800,440426000
11/15/2016,ProShares Short VIX Short-Term Futures ETF,SVXY,160.4708,153.45,4.57530,7.0208,3825,613800810
11/14/2016,ProShares Short VIX Short-Term Futures ETF,SVXY,153.4502,151.7802,1.10028,1.67,3600,552420720
11/11/2016,ProShares Short VIX Short-Term Futures ETF,SVXY,151.7802,150.0438,1.15726,1.7364,3525,535025205
11/10/2016,ProShares Short VIX Short-Term Futures ETF,SVXY,150.044,155.3612,-3.42248,-5.3172,3425,513900700
11/09/2016,ProShares Short VIX Short-Term Futures ETF,SVXY,155.361,147.1878,5.55291,8.1732,3425,532111425
11/08/2016,ProShares Short VIX Short-Term Futures ETF,SVXY,147.188,147.0988,0.06064,0.0892,3425,504118900
11/07/2016,ProShares Short VIX Short-Term Futures ETF,SVXY,147.0988,128.7728,14.23127,18.326,3350,492780980
11/04/2016,ProShares Short VIX Short-Term Futures ETF,SVXY,128.7728,127.3976,1.07946,1.3752,3350,431388880
11/03/2016,ProShares Short VIX Short-Term Futures ETF,SVXY,127.3978,134.7606,-5.46361,-7.3628,2925,372638565
11/02/2016,ProShares Short VIX Short-Term Futures ETF,SVXY,134.7604,138.8588,-2.95149,-4.0984,2925,394174170
11/01/2016,ProShares Short VIX Short-Term Futures ETF,SVXY,138.8588,143.2732,-3.08111,-4.4144,2925,406161990
10/31/2016,ProShares Short VIX Short-Term Futures ETF,SVXY,143.273,147.571,-2.91250,-4.298,2150,308036950
10/28/2016,ProShares Short VIX Short-Term Futures ETF,SVXY,147.5708,151.6228,-2.67242,-4.052,2150,317277220
10/27/2016,ProShares Short VIX Short-Term Futures ETF,SVXY,151.6226,155.9014,-2.74456,-4.2788,1950,295664070
10/26/2016,ProShares Short VIX Short-Term Futures ETF,SVXY,155.9014,159.6522,-2.34936,-3.7508,1950,304007730
10/25/2016,ProShares Short VIX Short-Term Futures ETF,SVXY,159.652,162.5428,-1.77849,-2.8908,1950,311321400
10/24/2016,ProShares Short VIX Short-Term Futures ETF,SVXY,162.5426,156.3778,3.94225,6.1648,1950,316958070
10/21/2016,ProShares Short VIX Short-Term Futures ETF,SVXY,156.378,154.506,1.21160,1.872,2250,351850500
10/20/2016,ProShares Short VIX Short-Term Futures ETF,SVXY,154.5062,151.7794,1.79655,2.7268,2550,393990810
10/19/2016,ProShares Short VIX Short-Term Futures ETF,SVXY,151.7794,146.9434,3.29106,4.836,3075,466721655
10/18/2016,ProShares Short VIX Short-Term Futures ETF,SVXY,146.9436,142.6288,3.02520,4.3148,3750,551038500
10/17/2016,ProShares Short VIX Short-Term Futures ETF,SVXY,142.629,141.087,1.09294,1.542,3425,488504325
10/14/2016,ProShares Short VIX Short-Term Futures ETF,SVXY,141.0872,139.2744,1.30160,1.8128,3425,483223660
10/13/2016,ProShares Short VIX Short-Term Futures ETF,SVXY,139.2746,142.4558,-2.23311,-3.1812,3200,445678720
10/12/2016,ProShares Short VIX Short-Term Futures ETF,SVXY,142.4556,145.1732,-1.87197,-2.7176,2825,402437070
10/11/2016,ProShares Short VIX Short-Term Futures ETF,SVXY,145.173,152.905,-5.05673,-7.732,2825,410113725
10/10/2016,ProShares Short VIX Short-Term Futures ETF,SVXY,152.905,148.469,2.98783,4.436,3075,470182875
10/07/2016,ProShares Short VIX Short-Term Futures ETF,SVXY,148.469,150.9406,-1.63747,-2.4716,3225,478812525
10/06/2016,ProShares Short VIX Short-Term Futures ETF,SVXY,150.9406,149.545,0.93323,1.3956,3225,486783435
10/05/2016,ProShares Short VIX Short-Term Futures ETF,SVXY,149.5452,148.8512,0.46624,0.694,3225,482283270
10/04/2016,ProShares Short VIX Short-Term Futures ETF,SVXY,148.8512,147.4764,0.93222,1.3748,3225,480045120
10/03/2016,ProShares Short VIX Short-Term Futures ETF,SVXY,147.4764,145.2416,1.53868,2.2348,3225,475611390
09/30/2016,ProShares Short VIX Short-Term Futures ETF,SVXY,145.2416,144.1648,0.74692,1.0768,3475,504714560
09/29/2016,ProShares Short VIX Short-Term Futures ETF,SVXY,144.165,149.7086,-3.70293,-5.5436,3475,500973375
09/28/2016,ProShares Short VIX Short-Term Futures ETF,SVXY,149.7084,147.2676,1.65739,2.4408,3475,520236690
09/27/2016,ProShares Short VIX Short-Term Futures ETF,SVXY,147.2676,141.28,4.23811,5.9876,3475,511754910
09/26/2016,ProShares Short VIX Short-Term Futures ETF,SVXY,141.2802,147.3126,-4.09497,-6.0324,3475,490948695
09/23/2016,ProShares Short VIX Short-Term Futures ETF,SVXY,147.3124,149.6896,-1.58809,-2.3772,3275,482448110
09/22/2016,ProShares Short VIX Short-Term Futures ETF,SVXY,149.6896,143.1092,4.59817,6.5804,4250,636180800
09/21/2016,ProShares Short VIX Short-Term Futures ETF,SVXY,143.1094,132.8222,7.74509,10.2872,4450,636836830
09/20/2016,ProShares Short VIX Short-Term Futures ETF,SVXY,132.8222,135.1722,-1.73852,-2.35,4450,591058790
09/19/2016,ProShares Short VIX Short-Term Futures ETF,SVXY,135.1722,132.189,2.25677,2.9832,4200,567723240
09/16/2016,ProShares Short VIX Short-Term Futures ETF,SVXY,132.189,126.969,4.11124,5.22,4100,541974900
09/15/2016,ProShares Short VIX Short-Term Futures ETF,SVXY,126.969,122.0478,4.03219,4.9212,3750,476133750
09/14/2016,ProShares Short VIX Short-Term Futures ETF,SVXY,122.048,125.9356,-3.08697,-3.8876,3750,457680000
09/13/2016,ProShares Short VIX Short-Term Futures ETF,SVXY,125.9354,140.0714,-10.09200,-14.136,3625,456515825
09/12/2016,ProShares Short VIX Short-Term Futures ETF,SVXY,140.0712,132.4316,5.76871,7.6396,2625,367686900
09/09/2016,ProShares Short VIX Short-Term Futures ETF,SVXY,132.4318,156.7202,-15.49794,-24.2884,2625,347633475
09/08/2016,ProShares Short VIX Short-Term Futures ETF,SVXY,156.7202,158.3278,-1.01536,-1.6076,1550,242916310
09/07/2016,ProShares Short VIX Short-Term Futures ETF,SVXY,158.3276,157.0572,0.80888,1.2704,1550,245407780
09/06/2016,ProShares Short VIX Short-Term Futures ETF,SVXY,157.0574,151.8766,3.41119,5.1808,1575,247365405
09/02/2016,ProShares Short VIX Short-Term Futures ETF,SVXY,151.8768,147.4008,3.03662,4.476,1575,239205960
09/01/2016,ProShares Short VIX Short-Term Futures ETF,SVXY,147.4008,147.1924,0.14158,0.2084,1575,232156260
08/31/2016,ProShares Short VIX Short-Term Futures ETF,SVXY,147.1926,147.2766,-0.05704,-0.084,1575,231828345
08/30/2016,ProShares Short VIX Short-Term Futures ETF,SVXY,147.2764,146.2192,0.72302,1.0572,1550,228278420
08/29/2016,ProShares Short VIX Short-Term Futures ETF,SVXY,146.2194,142.9034,2.32045,3.316,1550,226640070
08/26/2016,ProShares Short VIX Short-Term Futures ETF,SVXY,142.9036,144.164,-0.87428,-1.2604,1550,221500580
08/25/2016,ProShares Short VIX Short-Term Futures ETF,SVXY,144.1638,142.6858,1.03584,1.478,1575,227057985
08/24/2016,ProShares Short VIX Short-Term Futures ETF,SVXY,142.686,146.6544,-2.70595,-3.9684,1575,224730450
08/23/2016,ProShares Short VIX Short-Term Futures ETF,SVXY,146.6544,146.414,0.16419,0.2404,1575,230980680
08/22/2016,ProShares Short VIX Short-Term Futures ETF,SVXY,146.414,147.0224,-0.41381,-0.6084,1800,263545200
08/19/2016,ProShares Short VIX Short-Term Futures ETF,SVXY,147.0224,148.0316,-0.68175,-1.0092,1725,253613640
08/18/2016,ProShares Short VIX Short-Term Futures ETF,SVXY,148.0316,145.6532,1.63292,2.3784,2175,321968730
08/17/2016,ProShares Short VIX Short-Term Futures ETF,SVXY,145.6532,141.0552,3.25972,4.598,2375,345926350
08/16/2016,ProShares Short VIX Short-Term Futures ETF,SVXY,141.0552,146.0768,-3.43764,-5.0216,2475,349111620
08/15/2016,ProShares Short VIX Short-Term Futures ETF,SVXY,146.0768,144.6668,0.97465,1.41,2125,310413200
08/12/2016,ProShares Short VIX Short-Term Futures ETF,SVXY,144.6668,143.4072,0.87834,1.2596,2175,314650290
08/11/2016,ProShares Short VIX Short-Term Futures ETF,SVXY,143.4072,142.1504,0.88413,1.2568,1950,279644040
08/10/2016,ProShares Short VIX Short-Term Futures ETF,SVXY,142.1504,145.7288,-2.45552,-3.5784,1950,277193280
08/09/2016,ProShares Short VIX Short-Term Futures ETF,SVXY,145.7286,143.6834,1.42341,2.0452,2100,306030060
08/08/2016,ProShares Short VIX Short-Term Futures ETF,SVXY,143.6834,141.0642,1.85674,2.6192,2475,355616415
08/05/2016,ProShares Short VIX Short-Term Futures ETF,SVXY,141.0644,136.0456,3.68906,5.0188,2650,373820660
08/04/2016,ProShares Short VIX Short-Term Futures ETF,SVXY,136.0458,132.5578,2.63130,3.488,2650,360521370
08/03/2016,ProShares Short VIX Short-Term Futures ETF,SVXY,132.558,129.42,2.42466,3.138,3025,400987950
08/02/2016,ProShares Short VIX Short-Term Futures ETF,SVXY,129.4202,134.055,-3.45739,-4.6348,3025,391496105
08/01/2016,ProShares Short VIX Short-Term Futures ETF,SVXY,134.0548,132.2844,1.33833,1.7704,2750,368650700
07/29/2016,ProShares Short VIX Short-Term Futures ETF,SVXY,132.2846,127.8322,3.48300,4.4524,2750,363782650
07/28/2016,ProShares Short VIX Short-Term Futures ETF,SVXY,127.8322,124.7498,2.47087,3.0824,2800,357930160
07/27/2016,ProShares Short VIX Short-Term Futures ETF,SVXY,124.7498,122.0466,2.21489,2.7032,3000,374249400
07/26/2016,ProShares Short VIX Short-Term Futures ETF,SVXY,122.0466,120.9774,0.88380,1.0692,3050,372242130
07/25/2016,ProShares Short VIX Short-Term Futures ETF,SVXY,120.9774,120.7246,0.20940,0.2528,3050,368981070
07/22/2016,ProShares Short VIX Short-Term Futures ETF,SVXY,120.7246,117.5702,2.68299,3.1544,3050,368210030
07/21/2016,ProShares Short VIX Short-Term Futures ETF,SVXY,117.5704,120.3632,-2.32031,-2.7928,3300,387982320
07/20/2016,ProShares Short VIX Short-Term Futures ETF,SVXY,120.363,118.8506,1.27252,1.5124,3300,397197900
07/19/2016,ProShares Short VIX Short-Term Futures ETF,SVXY,118.8508,118.2284,0.52644,0.6224,3300,392207640
07/18/2016,ProShares Short VIX Short-Term Futures ETF,SVXY,118.2286,113.8926,3.80710,4.336,3750,443357250
07/15/2016,ProShares Short VIX Short-Term Futures ETF,SVXY,113.8928,114.9852,-0.95004,-1.0924,3875,441334600
07/14/2016,ProShares Short VIX Short-Term Futures ETF,SVXY,114.9852,114.2112,0.67769,0.774,3875,445567650
07/13/2016,ProShares Short VIX Short-Term Futures ETF,SVXY,114.2112,114.0596,0.13291,0.1516,4050,462555360
07/12/2016,ProShares Short VIX Short-Term Futures ETF,SVXY,114.0596,110.8964,2.85239,3.1632,4050,461941380
07/11/2016,ProShares Short VIX Short-Term Futures ETF,SVXY,110.8964,110.3628,0.48350,0.5336,4950,548937180
07/08/2016,ProShares Short VIX Short-Term Futures ETF,SVXY,110.363,104.3554,5.75687,6.0076,4950,546296850
07/07/2016,ProShares Short VIX Short-Term Futures ETF,SVXY,104.3554,103.2446,1.07589,1.1108,5350,558301390
07/06/2016,ProShares Short VIX Short-Term Futures ETF,SVXY,103.2446,100.0658,3.17671,3.1788,5475,565264185
07/05/2016,ProShares Short VIX Short-Term Futures ETF,SVXY,100.0658,100.4378,-0.37038,-0.372,5775,577879995
07/01/2016,ProShares Short VIX Short-Term Futures ETF,SVXY,100.4376,99.6624,0.77783,0.7752,6550,657866280
06/30/2016,ProShares Short VIX Short-Term Futures ETF,SVXY,99.6626,97.6286,2.08341,2.034,6900,687671940
06/29/2016,ProShares Short VIX Short-Term Futures ETF,SVXY,97.6288,92.048,6.06292,5.5808,7400,722453120
06/28/2016,ProShares Short VIX Short-Term Futures ETF,SVXY,92.048,77.5188,18.74281,14.5292,8750,805420000
06/27/2016,ProShares Short VIX Short-Term Futures ETF,SVXY,77.519,81.0186,-4.31950,-3.4996,8150,631779850
